ID_CORRELATIVO,Predict_ATTRITION
59502,0
17188,0
43071,0
43401,0
66233,0
71533,0
96458,0
94291,0
3514,0
26431,0
36924,0
21389,0
28204,0
41108,0
8256,0
36369,0
66020,0
6890,0
53076,0
61733,0
37358,0
89450,0
74621,0
79481,0
29035,0
79951,0
9862,0
81884,0
72071,0
44504,0
89812,0
9588,0
31019,0
35444,0
76380,0
33381,0
41827,0
39240,0
5112,0
8482,0
15203,1
4881,0
73365,0
62707,0
58767,0
74631,0
17529,0
89294,0
34174,0
95791,0
15113,0
27107,0
59579,0
39318,0
72435,0
61800,0
15643,0
93861,0
13569,0
42519,0
51042,0
35021,0
4748,0
37692,1
77091,0
70368,0
93590,0
56474,0
85606,0
30833,0
85371,1
7324,0
49209,0
21118,0
96662,1
12898,0
32688,0
30619,0
14998,0
50257,1
17370,0
47933,0
22905,0
73703,0
19196,0
49403,0
78136,0
74062,0
788,0
48214,0
47555,0
90619,0
57239,0
89437,0
47230,0
48821,0
19260,0
71336,0
28679,0
1236,0
78070,0
93496,0
78433,0
27135,0
59310,0
34776,0
20751,0
59730,0
36864,0
2923,0
70702,0
80326,0
80473,0
98520,1
20400,0
47177,0
44101,0
33279,0
6069,0
20373,0
70362,0
29751,1
92909,0
51825,0
58151,0
14859,0
45748,0
67290,0
95693,0
61270,0
13455,0
82376,0
4850,0
74218,0
92561,0
54991,0
24115,0
20175,0
55849,0
73729,0
24689,0
90378,0
67353,0
48476,0
44179,0
30362,0
26360,0
95005,0
59255,0
18022,0
89748,0
3771,0
11665,0
13656,0
26762,0
84072,0
48803,0
56333,0
92515,1
77905,0
44296,0
47607,0
24857,0
43836,0
9989,0
198,0
78607,0
82434,0
8560,0
5148,0
96965,0
87815,0
71207,1
14582,0
60889,0
35770,0
62821,0
91851,1
41868,0
43100,0
60661,0
62655,0
72445,0
10867,0
89120,0
11077,0
54488,0
76051,0
94424,0
8637,0
95115,0
25679,0
85477,0
48599,0
71307,0
80541,1
77866,0
39172,0
28818,0
97003,0
50137,0
63105,0
87165,0
72619,0
84828,0
55333,0
92317,0
69965,0
27229,0
1490,0
193,0
28371,0
85916,1
26842,0
60007,0
26605,0
98455,0
5095,0
89200,0
16056,0
48882,0
85220,0
78715,0
6208,0
48080,0
56779,0
68528,0
4913,0
37619,0
15921,1
77535,0
47348,0
7286,0
67011,0
88138,0
22711,0
9013,1
26716,0
34288,0
86101,0
92558,0
97582,1
24787,0
24099,0
68284,0
74608,0
69721,0
52681,0
78567,0
89331,0
77071,0
70257,0
61972,0
42353,0
32392,0
45523,0
86081,0
70390,0
21906,0
48697,0
66705,0
62541,0
42895,0
16607,0
5288,0
43129,1
18301,0
83972,0
96399,0
81085,0
12580,0
55646,0
39914,0
70121,0
89079,0
95285,0
45372,0
2892,0
72709,1
77314,0
28606,0
90960,0
58511,0
4345,0
28763,0
31321,0
93252,0
26482,0
12547,1
88324,0
53306,0
3871,0
38510,1
96498,0
49648,0
99884,0
36645,0
65635,0
17866,0
99579,0
81410,0
55566,0
88303,0
23342,0
43997,0
13463,0
26085,0
18017,0
36917,0
87299,0
83592,0
40137,0
37329,0
64972,0
53795,0
41745,0
53096,0
95957,0
67250,0
80672,0
54085,0
26838,0
63808,0
83486,0
76725,0
45154,0
63005,0
37303,1
50833,0
34408,0
60086,0
85026,0
80321,0
51683,0
86660,0
62389,0
52177,0
58263,0
97546,0
46223,0
71604,0
18368,0
40126,0
57139,0
31662,0
21391,1
98843,0
59963,0
50095,0
62945,1
94199,0
73025,0
89597,1
27090,0
8422,0
33244,0
65681,0
3154,0
8497,0
58597,0
64308,0
23361,0
2226,0
51824,0
44242,0
59265,0
23973,0
10792,0
97674,0
551,0
27783,0
8810,0
18068,0
89089,1
38541,0
31085,0
11223,0
60142,0
12559,0
61834,0
4935,0
13468,0
14164,0
56018,0
89138,0
17453,0
9258,0
48029,0
18614,0
19458,0
18988,0
29326,0
55011,0
75627,1
75441,0
42453,0
53421,0
66728,0
57447,0
44729,0
44051,0
18821,0
44743,0
55308,0
83841,0
37960,0
25417,0
57071,0
10171,1
44218,0
35953,0
18936,0
67216,0
3892,0
92141,0
61122,1
34463,0
30,1
39491,0
67188,0
86905,0
8273,0
19822,0
85704,0
56457,0
41396,0
40060,0
86312,0
78910,0
4246,0
55789,0
693,0
19307,0
22791,0
90343,0
38971,0
14882,0
1995,0
39730,0
35078,0
71026,0
58412,0
96798,0
22149,0
15639,0
20273,0
1714,0
98210,0
72211,0
86619,1
53444,0
69064,0
33989,0
22408,0
25347,0
88252,0
12671,0
83812,0
93709,0
95283,0
23225,0
55882,0
12696,0
96057,0
63609,0
54737,0
8245,1
92790,0
58002,0
35650,0
36061,0
39152,0
47044,0
74746,0
50902,0
32128,0
74356,0
27757,0
44858,0
50407,0
53597,0
94169,0
88129,0
25668,0
37450,0
65033,0
37207,0
20816,0
2371,0
54725,0
84937,0
59358,0
56858,0
67181,0
66708,0
91362,0
62634,0
61354,0
38549,0
92506,0
5500,0
59785,0
2612,1
837,0
26094,0
74616,0
84417,0
80515,0
61238,0
27582,0
28961,1
62047,0
68395,0
36973,0
48402,0
7592,0
58976,0
5146,0
25662,0
84447,0
88585,0
57971,0
16518,0
65447,0
55925,0
73029,0
85316,0
84857,0
26500,0
55788,0
52108,0
17898,0
55568,0
5007,0
62405,0
72656,0
74174,1
28928,0
93515,0
35401,0
56350,0
85611,0
47898,0
53043,0
42695,0
56451,0
81120,0
71690,0
57511,1
12350,0
76492,0
21609,0
2465,0
20891,0
82425,0
50424,0
38929,0
58273,0
60378,1
81856,0
16618,0
94968,0
1631,0
36621,0
49973,0
92759,0
23880,0
82942,0
33400,0
95528,0
50789,0
11228,0
49885,0
3609,0
3225,0
62300,0
42305,0
51793,0
6101,0
34786,0
48929,0
9210,0
37713,0
93996,0
65257,0
82254,0
26786,0
54597,0
89752,0
16423,0
67932,0
51184,1
57001,0
16111,1
6719,0
25405,0
41836,0
17619,0
33310,0
97568,0
6044,0
66326,0
56347,0
49303,0
99116,0
43851,0
31333,0
96916,0
4101,0
19339,0
99560,0
67030,0
91034,0
53832,0
29891,0
73704,0
83963,0
80036,0
42233,0
57553,0
84108,0
17568,0
86143,0
7045,0
81006,0
74159,0
19876,0
84756,0
40946,0
77046,0
63031,0
3698,0
37352,1
55155,0
11406,0
93487,0
49510,0
16805,0
53799,0
85305,0
47842,0
67008,0
29571,0
77594,0
31115,0
40771,0
34885,0
57985,0
66811,0
76500,0
41491,0
74756,0
17852,0
35526,0
34482,0
16302,0
48435,0
53716,0
10934,0
85450,0
26683,1
43337,0
80397,0
71227,0
57869,0
69021,0
70817,0
73320,0
19680,0
41952,0
79312,0
52197,0
7105,0
52933,0
43734,0
56339,0
49391,0
27788,0
42574,0
37828,0
39098,0
10291,0
88044,0
86565,0
6316,0
24365,0
797,0
40345,0
39381,0
72141,0
96327,0
98625,0
42716,0
94545,0
90609,0
88127,0
83051,0
32123,0
86865,0
27078,0
4457,0
99255,0
94392,0
64086,0
59846,0
8613,0
1110,0
93119,1
89453,0
68006,0
85003,0
88165,0
21173,0
2047,0
41440,0
42036,0
58077,0
46908,0
11520,0
59699,1
42304,0
55150,0
29263,0
27275,0
85563,0
14437,0
88063,0
26148,0
88837,0
17473,0
62325,0
86745,0
51153,0
42222,0
26749,0
7098,1
86077,0
32601,0
80808,0
53485,0
64573,0
64286,1
75042,0
88416,0
45572,0
7537,0
1362,0
69008,0
67055,0
81621,0
38166,0
35385,0
90190,0
28876,0
80932,0
33528,0
26766,0
35160,0
1829,0
83449,0
97086,0
43875,0
48494,0
54868,0
90157,0
45054,0
81622,0
40329,0
51559,0
31132,0
34679,0
27386,0
37550,0
73552,0
58466,0
9829,0
40451,0
62267,0
69769,0
508,0
39276,0
78593,0
90492,0
81289,0
55605,0
25978,0
1531,0
13494,0
59222,1
50212,0
46620,0
21193,0
86740,0
64183,0
43091,0
8148,0
13784,0
78657,0
57397,1
51927,0
85125,0
7930,0
41627,0
54933,0
56813,0
97047,0
64693,0
32458,0
79297,0
8409,0
36653,0
32096,0
23719,0
46047,0
93763,0
27152,0
21799,0
56985,0
56143,0
3671,0
22781,0
52432,0
63843,0
54692,0
63584,0
32715,0
57059,0
26343,0
29945,0
14893,0
84242,0
7416,0
6851,0
70882,0
116,0
32291,0
84730,0
81476,0
85808,0
44116,0
95444,0
10730,0
7340,0
22108,0
94317,0
94742,0
2207,0
38502,0
1823,0
45690,0
22565,1
11460,0
85689,0
52530,0
68217,0
84580,0
75238,0
30633,0
51084,0
18770,0
94631,0
5038,0
17028,0
55896,0
1333,0
29209,0
61152,0
36428,0
78125,1
38431,1
26960,0
31252,0
62670,0
69834,0
2324,0
62782,0
76651,0
8093,0
79263,1
45135,0
18143,0
19964,0
12042,0
73903,0
95269,0
42566,0
87061,0
36103,0
17268,0
30335,0
19597,0
70070,0
92884,0
444,0
62579,0
4425,0
72477,0
26295,0
675,0
97992,0
74862,0
65010,0
37353,0
13933,0
79929,0
49324,0
60986,0
18708,0
5445,0
70379,0
29074,1
7987,1
89545,0
98445,0
54049,0
42055,0
40628,0
98387,0
29769,0
88894,0
30643,0
89157,0
89838,1
46816,0
63625,0
52558,0
30733,0
30679,0
2905,0
66049,0
2221,0
27495,0
89435,0
94961,0
71755,0
40180,0
55350,0
28875,0
48117,0
53070,0
81980,0
29663,1
56479,0
15014,0
32355,0
82675,0
7825,0
14049,0
19086,0
55727,0
30526,0
75715,0
32333,0
23306,0
83269,0
65465,0
86009,0
53613,0
55004,0
6232,0
38257,0
87718,0
35281,0
16004,0
98678,0
72345,0
9575,0
37031,0
81895,0
79631,0
67586,0
82597,0
8239,0
82184,0
29924,1
69365,0
7841,0
11618,0
37228,1
25898,0
63473,0
10920,0
64731,1
74587,0
7107,0
41856,0
21125,0
53682,0
6365,0
13144,0
38405,0
61272,0
582,0
62753,0
87138,0
17712,0
2678,0
3392,0
33998,0
43467,0
22775,0
72252,0
11267,0
17198,0
93293,0
29768,1
98118,0
75857,1
76598,0
56009,0
48348,0
55868,0
88459,0
14253,0
47343,0
91868,0
96087,0
71255,0
41285,0
92526,0
88310,0
90223,0
61055,0
35362,0
68674,0
55405,0
77565,0
50216,0
75121,0
74078,0
72097,0
60181,0
1867,0
55900,0
55320,0
22032,0
89610,0
86230,0
2618,0
71998,0
92244,0
54009,1
70643,0
25024,0
38695,0
68735,0
38521,0
11457,0
87477,0
12323,0
40459,0
67609,0
33950,0
8417,0
67034,0
32457,0
14698,0
76407,0
99184,0
51309,1
739,0
31621,0
99839,0
89952,0
4609,0
8227,0
2567,0
4127,0
8242,0
10134,0
37331,0
86131,0
58907,0
22772,0
21318,0
94377,0
1501,0
22605,0
37562,0
36266,0
27303,0
5163,0
27997,0
11311,0
28736,0
79962,0
30134,0
61766,0
60294,0
81637,0
20385,0
15555,0
82238,0
29141,0
69158,0
89518,0
52062,0
257,0
39349,0
50814,0
93216,0
87569,0
62527,0
46551,0
52552,0
34468,0
48853,0
35333,0
2153,0
64306,0
13868,0
69616,1
62868,0
16883,0
56151,0
46777,0
65581,0
51252,0
42059,0
21016,0
31788,0
12222,0
54458,0
3629,0
97720,0
40412,0
59959,0
45266,0
54559,0
27381,0
70254,0
80655,0
65283,0
56729,0
8599,0
74615,0
67658,0
95936,0
41031,0
20130,0
89201,0
48800,1
27926,0
79059,0
97197,1
45988,0
57163,0
37541,0
7633,0
36244,0
42213,0
36431,0
16072,0
13433,0
81716,0
76305,0
96804,0
79920,0
29039,0
84034,0
20240,0
13422,0
55020,1
86384,1
12783,0
69528,0
32621,0
64032,0
26207,0
72072,0
26018,0
22125,0
79665,1
25578,0
2219,0
32396,0
16734,0
7865,0
73393,0
52163,0
25260,0
98859,0
15407,0
87995,0
14849,0
34683,0
38585,0
34894,0
10638,0
75448,0
4422,0
36271,0
39038,0
81486,0
26829,0
31194,0
88861,0
66440,0
12931,0
91044,0
72558,0
65670,0
89559,0
50797,0
40885,0
77058,0
9085,0
82188,0
90126,0
88643,1
83194,0
64981,0
21996,0
84354,0
51807,0
87457,0
85413,0
23875,0
30863,0
15576,0
32370,0
71169,0
82625,0
86141,0
88413,0
60760,0
83875,0
10103,0
48116,0
95464,0
76917,0
4658,0
19700,0
92728,0
29491,0
18236,0
72274,0
45745,0
50655,0
2903,0
62162,0
38388,0
62778,0
26199,0
57376,0
56739,0
57937,0
4608,0
75268,0
10348,0
79539,0
16689,0
75472,0
85029,0
91609,0
69122,0
27020,0
74873,0
808,0
947,0
36454,0
3946,0
19908,0
39455,0
845,1
2191,0
1649,0
18161,0
23831,0
31375,0
41253,0
34966,0
45764,0
29327,0
48623,0
99004,0
60056,0
76057,0
75944,0
15163,0
52624,0
34149,0
97495,0
17081,0
59427,0
38449,0
98191,0
81814,0
3321,0
71261,0
26526,0
93217,0
45168,0
645,0
19200,0
87940,0
63586,0
56038,0
43532,0
69160,0
33589,0
79568,1
10540,0
94708,0
1318,0
89013,0
15363,0
47581,0
33857,0
54293,0
14117,0
88776,0
4265,1
8732,0
42045,0
8005,0
82595,1
81221,0
12787,0
71773,0
89242,0
89439,0
30553,0
84470,0
76293,0
38422,0
42684,0
68871,0
50382,1
77606,0
35688,0
53631,0
86339,0
63642,0
32980,0
51432,0
76019,0
22127,0
15105,0
25675,0
67221,0
70197,0
47517,0
45894,0
32619,0
6439,0
23988,0
99318,0
63583,0
77287,0
77622,0
30796,0
30928,0
20866,0
7404,0
52073,0
1320,0
15248,0
30022,0
2250,0
10551,0
54502,0
78391,0
78422,0
52332,0
86893,0
95560,0
51633,1
59367,1
88587,0
44377,0
28743,0
97234,0
18750,0
71813,0
21938,0
3351,0
23770,0
28226,0
82963,0
71876,0
87689,0
88107,0
13296,0
35550,0
65207,0
85554,0
67717,0
3412,0
77549,0
62486,0
77334,0
76249,0
62464,0
74015,0
73208,0
62688,0
45507,0
88727,0
31365,0
862,0
91399,0
35624,0
34638,0
57936,0
81726,0
93114,0
51211,0
89293,0
46847,0
35680,0
97414,0
5891,0
33020,0
62307,0
97738,0
97869,0
49412,0
67910,0
12757,0
4176,0
51663,0
44608,0
50713,0
57710,0
51087,0
94254,0
99201,0
31655,0
63666,0
83868,0
81145,0
77826,0
39008,0
83956,0
47757,0
39054,0
73047,0
6606,0
49667,0
80271,0
29928,0
32561,0
40857,0
78893,0
1887,0
20678,0
87406,0
21161,0
53443,0
63592,0
60637,0
81995,0
77579,0
34284,0
57690,0
66470,0
55264,0
33433,0
29066,0
42857,0
80749,0
76319,0
94934,0
31078,0
44436,0
56994,0
74413,0
35256,0
47430,0
47825,0
21518,0
49921,0
8603,0
84307,0
50293,0
77591,0
88031,0
1689,1
98181,0
46437,0
58419,0
97597,0
4515,0
53526,0
62172,0
87780,0
53389,0
7847,0
6933,0
28289,0
31419,0
38744,0
12592,0
2161,0
60037,0
50294,0
81492,0
20573,0
84056,0
87455,0
62689,0
19321,0
58864,0
59865,0
3732,0
78338,0
76338,0
34582,0
13261,0
13480,0
42515,0
63300,0
39219,0
86282,0
83046,0
99962,0
8568,0
29998,0
83487,0
54799,0
98638,0
73012,0
2373,0
73330,0
67943,0
76092,0
69667,0
41922,0
19007,0
60521,0
35374,0
21398,0
1442,0
9933,0
82712,0
79380,0
10170,1
1085,0
61125,0
38940,0
57631,0
21317,0
48586,0
96175,0
46209,0
90598,0
54116,0
8045,0
88207,0
77553,0
75310,0
8835,0
31709,0
72098,0
3858,0
21311,0
73438,0
27044,1
58588,0
29273,0
58971,0
43110,0
41203,0
84062,1
78954,0
1992,0
54761,0
96217,0
69481,1
38219,1
14282,0
91338,0
94667,0
8159,0
20012,0
20705,0
63602,0
5541,0
59299,0
43466,0
23323,0
32682,0
70043,0
59389,0
2439,0
5425,0
98214,0
45066,0
67206,0
77099,0
10770,0
6336,0
69988,0
24923,0
28534,0
91519,1
92164,0
26192,0
1568,0
57797,0
84774,0
9203,0
70398,0
24122,0
30668,0
4051,0
68812,0
49359,0
85693,0
67068,0
86076,0
79041,0
37658,0
89262,0
51384,0
35652,0
66867,0
16069,0
17107,0
24987,0
75650,0
53938,0
92040,0
54004,0
30145,0
52110,0
58587,0
36745,0
99090,0
32827,0
58544,0
76801,0
72478,0
50537,0
37615,0
69270,0
94822,0
50795,0
63260,0
79367,0
21284,0
79535,0
99087,0
41209,0
85889,0
93522,0
37659,0
22992,0
99631,0
61643,0
39694,0
22595,0
99613,0
11539,0
53047,0
93146,0
21042,0
62077,0
77396,1
12544,0
19901,0
71778,0
27195,0
619,0
12065,0
62072,0
7924,0
19530,0
50981,0
51498,0
12039,0
73013,0
15936,0
92380,0
88845,0
8455,0
16579,0
45423,0
48134,0
6997,1
74771,0
10224,0
58385,1
6463,0
39889,0
1252,0
39264,0
57950,0
878,0
72267,0
77835,0
52277,0
8664,0
24224,1
65448,0
78968,0
10649,0
18441,0
32591,0
78457,0
68890,0
70372,0
4843,0
57243,0
94828,0
77416,0
28578,0
56285,0
10032,0
81545,0
73160,0
37168,0
86133,0
71700,0
678,0
82282,0
15129,0
70837,0
89485,0
47862,0
7926,0
76528,0
23316,0
47884,0
47748,0
24715,0
1748,0
66163,0
71363,0
66763,0
75137,0
28989,0
39893,0
24063,0
52372,0
11822,0
3666,0
6328,0
4338,0
13810,0
61798,0
81969,0
2697,0
36207,0
64985,0
64716,0
94212,0
929,0
97669,0
87516,0
23122,0
47149,0
31795,0
78388,0
55130,0
68417,0
5330,0
39007,0
17987,0
93784,0
31561,0
88698,0
54457,0
67219,0
63961,0
62982,0
44872,0
74555,0
20849,0
12094,0
27671,0
68283,1
31011,0
6697,0
11368,0
39134,0
82413,0
10834,1
49043,0
63581,0
20502,0
80123,0
54276,0
66556,0
52887,0
72870,0
48065,0
61582,0
59293,0
45759,0
27383,0
69241,0
70483,0
15232,0
66185,0
32918,0
44165,0
67363,1
31055,0
60647,0
25601,0
85431,0
21062,0
8139,0
38042,0
95034,1
23981,0
51411,0
65229,0
76788,0
36866,0
50452,0
65942,0
83124,0
2503,0
41168,0
53901,0
65424,0
95458,0
46362,0
51908,0
60816,0
71045,0
21653,0
59336,0
20424,0
74886,0
54879,0
74324,0
82440,0
97039,0
29436,0
50284,0
83378,0
19318,0
93249,0
87782,0
45654,0
74733,0
71882,0
25814,1
92077,0
56069,0
34314,0
79500,0
77385,0
16996,0
22480,0
8844,0
90506,0
38633,0
74203,0
15289,0
74922,0
66842,0
78655,0
70347,0
79956,0
74318,0
49872,0
33364,0
71803,0
78184,1
59326,0
74113,0
88901,0
23074,0
51189,0
10435,0
97607,1
52497,0
99445,0
25295,0
53861,0
59352,0
66008,0
57419,0
14315,0
60197,0
10581,0
22251,0
9931,0
80012,0
46157,0
52663,0
97190,0
76310,0
37873,0
1181,0
98013,0
74071,0
86941,0
88844,0
77278,0
18934,0
61194,1
39317,0
70607,0
1239,0
49934,0
76777,0
19767,0
83751,0
48001,0
58459,0
51377,0
5051,0
3984,0
35621,0
30714,0
95334,0
70313,0
81404,0
87446,0
55331,0
31462,0
24604,0
63050,0
58830,0
13580,0
94103,0
64561,0
73554,0
55913,0
30961,0
4839,0
78773,0
80843,0
77963,1
41741,0
89947,0
764,0
84907,1
53079,0
35331,0
38485,0
9357,0
95862,0
20387,0
90906,0
12103,0
67229,0
68802,0
46734,0
64523,0
58266,0
82239,1
83511,0
71860,0
79510,0
50940,0
49922,0
18117,0
17569,0
95099,0
62564,0
80410,0
16308,0
45490,1
38168,0
51783,0
96385,0
42322,0
77092,0
61287,0
56559,0
28661,0
10447,0
41210,0
28041,0
35236,0
97784,0
78234,0
44267,0
56859,0
80057,0
38004,0
77558,0
25446,0
5162,0
91079,0
91202,0
48384,0
1562,0
94976,0
51447,0
53441,0
21114,0
26159,0
75274,0
99612,0
42257,0
94576,0
64426,0
6137,0
95119,0
3254,0
26183,0
81394,0
78166,0
31146,0
78975,0
65291,0
62341,0
2771,0
83884,1
10168,0
4962,0
11711,0
24936,0
44449,0
85176,0
95672,0
23624,0
13020,0
25696,0
62335,0
14911,0
1888,0
33065,0
77838,0
82177,0
6880,0
75651,0
51555,0
86444,0
97660,0
85165,0
66741,0
45350,0
91798,0
68550,0
52096,0
25733,0
54349,0
79744,0
94563,1
16220,0
90404,0
65647,0
32156,0
37110,0
59696,0
47222,1
92168,0
46743,0
19182,0
91846,0
92332,0
35796,0
53542,0
86165,0
27530,0
35725,0
87673,0
13711,0
88105,0
37636,0
60612,0
21847,0
71692,0
85120,0
70742,0
49216,0
12584,0
36655,0
31799,0
87167,0
33055,1
96320,0
39061,0
53387,0
92864,0
83174,0
37794,0
34293,0
99439,0
11089,0
86449,0
45149,0
75363,0
90864,0
71139,0
3961,0
80399,0
49056,0
61963,0
56987,0
57790,0
5703,0
37339,0
24972,0
97153,0
25952,0
30914,0
77623,0
13911,0
25851,0
46237,1
21187,0
93385,0
61559,0
58199,0
5117,0
70324,0
13644,1
38631,0
33572,0
18853,0
96110,0
80796,0
34160,0
21825,1
30672,0
54796,0
83898,0
83881,0
73128,0
57688,0
3035,0
98149,0
37091,0
91119,0
96872,0
10632,0
4859,0
96028,0
27399,0
32606,0
49208,0
19596,0
21196,0
639,0
99659,0
95179,0
69104,1
12674,0
43519,0
26620,0
63165,0
77218,0
55880,0
55415,0
8101,1
29102,0
98192,0
81423,0
90919,0
55145,0
96388,0
23840,0
9464,0
52214,0
67713,0
24716,0
34075,0
69089,0
93660,0
58383,0
26645,0
27778,0
79130,1
61530,0
35089,0
55327,0
38094,0
48386,0
91626,0
9694,0
41291,0
13067,0
85121,0
18620,0
61120,0
15785,0
41882,0
35,0
37792,0
13739,0
28314,0
52227,0
25028,0
37833,0
32978,0
84066,0
79713,0
36093,0
57838,0
83270,0
72879,0
61023,0
23135,0
43739,0
69550,0
3283,0
6242,0
85410,0
90168,0
39863,0
25555,0
27396,0
66241,1
21587,0
14920,0
65030,0
9739,0
9122,0
38479,1
51679,0
43215,0
11948,0
83693,0
87990,0
65703,0
94725,0
12519,0
55187,0
7817,0
20835,0
37546,0
85632,0
35785,0
69534,0
62573,0
89636,0
34946,0
11887,0
48,0
81461,0
48137,0
38097,0
14975,0
62173,0
70925,0
62664,0
61167,0
16165,0
94606,0
35018,0
28829,0
19965,0
58667,0
64653,0
37992,1
85631,0
91826,0
14697,0
79606,0
83291,0
84763,0
95903,0
90042,0
53226,1
98032,0
70695,0
9743,0
77213,0
45973,0
1792,0
64705,0
67007,0
88787,1
43904,0
31111,0
40014,0
78176,0
81984,0
49582,0
6629,0
37678,0
91540,0
11986,0
12030,0
65270,0
71175,1
89578,0
71078,0
1672,0
48021,0
4248,0
77244,0
37414,0
22814,0
63854,0
82273,0
12660,0
84022,0
89516,0
51864,0
8324,0
28148,0
59750,0
95163,0
10468,0
81826,0
45460,0
5215,0
51649,0
27929,0
51811,0
69163,0
6184,0
18006,0
88741,0
90740,0
28691,0
78228,0
30537,0
33145,1
32955,0
10302,0
47856,0
61943,0
39786,0
94615,0
11522,1
90422,0
5121,0
91482,0
59681,0
29334,0
49516,0
45499,0
55388,0
3229,0
8754,0
47762,0
26692,0
79474,0
29755,0
10747,0
52774,0
14940,0
5453,0
82738,0
40636,0
51979,0
39680,0
19180,1
8456,0
65921,0
26149,0
7735,0
89168,0
78026,0
74322,0
34294,0
27187,0
40917,0
38294,0
47,0
26938,0
95013,0
18612,0
60702,1
16925,0
38465,0
84835,1
81401,0
10698,0
21487,0
17116,0
47637,0
7164,0
28775,0
23876,1
66984,0
34405,0
29646,1
7838,0
21200,0
80884,0
44001,0
8355,0
75202,0
95388,0
75174,0
35062,0
34961,0
98796,0
37056,0
53873,0
94052,0
52914,0
28718,1
6448,0
23966,0
1924,0
22306,0
52765,0
35982,0
77389,0
19295,0
36549,0
66786,0
6243,0
28589,0
53936,0
19189,1
72956,0
55976,0
66681,0
27309,0
53384,0
15904,0
38015,0
38501,0
12410,0
40759,0
53727,0
56545,0
7111,0
72055,0
25594,0
58675,0
33522,0
5444,0
3121,0
80421,0
53556,0
10964,0
11684,1
76808,0
88665,0
30083,0
52952,0
58756,0
45815,0
81538,0
18976,0
80663,0
65983,0
85898,0
16430,0
36209,0
73797,0
82974,0
58742,0
4948,0
7586,0
31812,0
52157,0
13287,0
18233,0
40898,0
79522,0
80407,0
78744,0
10979,0
52153,0
39249,0
77669,0
48224,0
42143,0
73337,0
82589,1
55650,0
24699,0
82444,0
13342,1
70881,0
68641,0
31472,0
79224,0
86239,0
14379,0
3498,0
98948,0
31473,0
24931,0
10173,0
81801,0
28883,1
25938,0
28731,0
41625,0
18011,0
53265,0
83213,0
25300,0
96902,0
22790,0
92167,0
38814,0
79164,0
42648,0
16024,0
78472,0
61305,0
51823,0
37567,0
18768,0
26845,0
28412,0
95719,0
98088,1
48341,0
35145,0
43737,0
21611,0
68367,0
10907,0
25735,0
59125,0
15966,0
52245,0
51569,0
81254,0
26901,0
36424,0
17934,0
65191,0
77281,0
2583,0
28916,0
42651,0
49928,0
94112,0
69796,0
35266,0
45920,0
8223,0
93555,0
90489,0
14320,0
96304,0
52821,0
91538,0
39960,0
39667,0
89289,0
51868,0
61826,0
48994,0
14734,0
89709,0
47949,0
25110,1
38402,0
98186,0
99444,0
22244,0
93445,0
70901,0
83602,0
39212,1
74338,0
25151,0
30618,0
26016,0
11837,0
49534,0
82925,0
6218,0
67323,0
50878,0
11193,0
87777,0
36667,0
50652,0
12854,0
91498,0
60392,0
84187,0
53874,0
14095,0
26928,0
43911,0
61235,0
83731,0
81195,0
44627,0
69631,0
19415,1
72330,0
9650,0
43514,0
42312,0
43353,0
50232,0
86530,0
67174,0
86506,0
69061,0
25046,0
40457,0
60900,1
97600,0
39866,0
12536,0
25341,0
24535,0
46315,0
98897,0
18748,0
89541,0
11298,0
83431,0
58475,0
29147,0
84261,0
68185,0
61079,0
1911,0
54923,0
91669,0
46480,0
1799,0
22445,0
96176,0
87452,0
46663,0
72590,0
39550,0
67620,0
89158,0
52260,1
47011,1
66091,0
89179,0
73515,0
50188,0
98569,0
72665,0
28308,0
6354,0
66696,0
51315,0
98534,0
32835,0
49031,0
20509,0
93105,0
87997,0
40211,0
9681,0
44288,0
3291,0
95238,0
49507,0
87329,0
3973,0
3696,0
78289,0
13741,0
94512,0
89096,0
63972,0
62365,0
4289,0
47644,1
19323,0
40238,0
82043,0
45952,0
77000,0
69046,0
72249,0
25629,0
52792,0
29632,0
48144,0
25133,0
15726,0
2735,0
77701,0
80395,0
48396,0
54996,0
34232,0
88367,0
41172,0
60185,0
34950,0
81256,0
98781,0
42198,0
19786,0
19057,0
29240,0
95037,0
41402,0
84582,0
49541,0
58553,0
50931,0
53091,0
1289,0
93426,0
28815,0
2360,0
70072,0
2529,1
40976,0
10462,0
46457,0
57965,0
42460,0
25741,0
27124,0
98825,1
56557,0
76646,0
63912,0
35054,0
75178,1
84179,0
6376,0
55977,1
65216,0
21302,0
88671,0
30374,0
13331,0
29526,0
45125,0
32709,0
26206,0
54248,0
15529,0
60146,0
52409,0
54259,0
47484,0
21202,0
23315,0
48939,0
36379,0
69465,0
6756,0
15621,1
25155,0
72243,0
89314,0
78699,0
87416,0
28471,0
12052,0
72549,0
99868,0
81263,0
48368,0
82517,0
91885,0
11437,0
22199,0
89391,1
72710,0
69126,0
81094,0
45979,0
50065,0
71725,0
51933,0
15575,0
14516,0
64433,0
32577,0
74082,0
67897,0
42415,0
73023,0
41328,0
39201,1
35305,0
85208,0
62998,0
17343,0
57196,0
18092,0
39003,0
85020,0
2218,0
82647,0
10931,0
33581,0
45159,0
52343,0
70747,0
65934,0
71433,0
73803,0
35345,0
26108,0
74887,0
84419,0
10085,0
33359,0
91196,0
56703,0
32992,0
85099,0
49976,0
73705,0
47381,0
23526,0
61313,0
85302,0
35122,0
13965,0
